x,y,ISL,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,BAD_FLAG
145.7798917,15.18955442,SAI,140452.1024,125599.7022,111455.002,124407.4021,97017.00172,92589.90159,128307.9023,125125.5021,114646.802,108256.4018,128061.3023,147748.9026,126905.3022,120018.7021,120025.2021,108163.2018,86394.90148,116615.702,136395.0024,99602.20177,94589.20162,97024.90166,98516.00174,115293.402,110624.2019,108516.3019,94975.50162,117024.4021,107872.0018,91224.30162,98528.70162,112947.802,101854.1018,101170.4018,0
145.7797347,15.19116092,SAI,140265.5024,125092.6022,111192.302,123042.7021,96744.10172,92324.00159,126299.7023,124963.3021,114486.802,107814.1018,127502.6023,146233.1026,125920.9022,119845.1021,119810.6021,107696.7018,86171.70148,115871.002,135873.3024,99387.50177,94259.60161,96791.40165,97737.60173,114819.802,109897.4019,107832.1019,94775.30162,116701.2021,106857.5018,90351.30161,98257.40161,112169.902,100771.5018,99911.20175,0
145.7791266,15.19171545,SAI,140131.7024,124438.3022,110871.702,122176.1021,96518.20171,91978.30158,125874.9023,124466.1021,114280.002,107115.3018,127252.6023,145333.1026,124429.4022,118916.9021,119289.2021,106949.3018,85007.70146,114827.802,134544.0024,98991.60176,93661.2016,96067.00164,97020.10172,114292.002,109137.9019,107136.1019,94578.90161,116142.4021,106300.6018,89903.6016,96791.20159,111485.5019,99783.10173,98106.30171,0
145.7788222,15.19370273,SAI,140432.1025,123854.7021,110902.502,121787.3021,96440.00171,91633.60158,125230.4023,123960.1021,113980.302,106723.2018,127028.0023,144810.5026,123948.8022,118623.0021,118897.102,106581.0018,84393.20145,114244.502,134425.1024,98505.90175,93157.80159,95863.70163,96076.9017,114610.102,108486.3019,106314.2019,93930.4016,115685.2021,105690.7018,89554.90159,96160.50158,110987.9019,99007.70173,96295.40167,0
145.7795187,15.1953327,SAI,140763.1025,123931.0021,111161.302,121913.4021,96554.30171,91757.00158,125230.4023,124070.1021,114035.902,106723.2018,127090.8023,145132.3026,124595.1022,119480.3021,119052.102,106645.6018,84393.20145,114556.802,134775.4024,98505.90175,93157.80159,96182.10164,96076.9017,114747.902,108539.5019,106322.9019,93971.9016,115736.7021,105714.9018,89568.10159,96304.00158,110987.9019,99018.70173,96306.30167,0
145.7800025,15.19641785,SAI,139673.6024,122465.6021,108837.902,119146.102,93893.80166,88843.70154,122247.0022,122386.602,112467.502,104497.4018,124484.8023,140299.5025,123190.1022,116353.3021,115903.602,103937.6017,81591.50141,112249.7019,130243.9023,97131.70173,90981.90156,94300.20161,92788.30164,113550.402,104259.3018,104321.9018,92397.50157,111596.602,103032.3017,87997.60156,93752.50152,106648.4019,93397.10162,91228.10159,0
145.781743,15.19864314,SAI,141811.9025,123943.9021,111852.902,122070.7021,96575.90171,92057.60159,125296.9023,124348.4021,114134.702,106723.2018,127408.7023,145671.9026,125347.5022,120816.6021,119315.5021,106878.6018,84393.20145,114986.302,135590.6024,98514.70175,93220.50159,96240.80164,96109.3017,116746.502,108664.0019,106792.4019,94026.1016,115868.5021,105868.0018,89608.2016,96452.10158,110987.9019,99068.40173,96453.00168,0
145.7824214,15.20071415,SAI,141733.3025,123506.0021,111515.402,121507.4021,96251.3017,91347.20158,124926.1023,124015.8021,113884.602,106413.0018,127138.5023,144987.4025,125621.9022,120524.2021,118757.1021,106467.3018,83835.00144,114529.402,135280.0024,98094.60175,92945.70159,95858.50163,95718.4017,117115.402,108081.7019,106013.5019,93711.30159,115178.0021,105333.8018,89348.80159,95949.50157,110464.2019,98001.60172,95229.30167,0
145.782082,15.20193796,SAI,141757.8025,123506.0021,111618.402,121612.5021,96251.3017,91405.60158,124926.1023,124082.9021,113956.602,106413.0018,127186.8023,145046.1025,126038.9022,120544.0021,118818.2021,106545.2018,83835.00144,114563.202,135816.6024,98094.60175,92945.70159,95893.90164,95718.4017,117155.402,108081.7019,106071.4019,93746.40159,115218.3021,105345.1018,89348.80159,95987.80157,110464.2019,98001.60172,95252.10167,0
145.7820513,15.20423874,SAI,140960.2025,123016.6021,110505.102,120795.402,95322.80169,90476.70156,123733.3022,123270.3021,113351.302,105681.5018,126496.5023,142842.1025,125809.3022,119243.9021,117020.802,105189.2017,82681.10142,113648.002,134767.9024,97649.90174,92326.00158,95282.10162,94650.70167,116765.202,106560.0018,105319.4019,93430.20159,113666.502,104156.1018,88967.70158,94714.50154,109082.9019,95526.30166,93066.90163,0
145.7812639,15.20533604,SAI,140422.7025,122775.4021,109532.102,119776.702,94559.20167,89441.60155,123104.8022,122813.8021,112825.702,105012.7018,125653.3023,141441.9025,124143.7022,117938.9021,116360.702,104699.8017,82098.80142,112842.0019,132138.2024,97379.40174,91636.40157,94698.90162,93794.30165,115030.502,105379.3018,104796.9019,93003.30158,112620.502,103343.4017,88455.70158,94209.90153,107726.4019,94111.80163,92086.50161,0
145.7813332,15.20589223,SAI,140637.4025,122775.4021,109980.302,120202.202,94559.20167,89785.40155,123177.3022,122943.3021,112965.602,105012.7018,125919.4023,141836.4025,125534.5022,118600.3021,116585.902,104873.1017,82098.80142,113287.8019,133716.2024,97388.20174,91662.20157,94781.80162,93829.20165,116264.602,105387.2018,105073.5019,93180.50158,112758.602,103585.1018,88455.70158,94399.50153,107726.4019,94139.40163,92291.10161,0
145.780494,15.20779354,SAI,139935.6024,122191.9021,109129.402,118905.702,93392.70165,88673.90153,121798.9022,122115.702,112165.602,103894.4018,123471.0022,139800.3025,124721.1022,117394.5021,115895.402,103750.4017,81051.7014,112209.0019,130915.9023,97005.30173,90372.00155,94080.00161,92013.70162,115396.402,103080.4018,104508.1019,91947.40156,111025.602,103042.0017,87795.10157,93572.20152,105534.5018,92910.50161,90773.60158,0
145.7806998,15.20849753,SAI,140006.4024,122191.9021,109129.402,118960.702,93392.70165,88722.00153,121808.5022,122115.702,112181.002,103894.4018,123471.0022,139847.1025,124732.0022,117649.5021,115941.502,103780.9017,81051.7014,112258.3019,131115.7023,97005.30173,90372.00155,94155.60161,92013.70162,115486.902,103088.1018,104604.2019,91970.50156,111062.902,103159.4017,87795.10157,93572.20152,105534.5018,92910.50161,90804.30158,0
145.7809475,15.21019719,SAI,139544.3024,121121.3021,108322.002,117510.802,91826.10162,86759.8015,121023.9022,120436.202,111254.5019,102744.7017,121443.0022,138285.2024,123892.8022,116067.402,115424.502,102959.8017,80412.40139,110591.9019,128055.0023,96233.40172,89092.90153,93639.0016,90253.5016,115103.102,100970.4017,103846.2018,90793.90154,108983.002,102331.9017,86921.50155,92723.3015,102586.7018,91199.40158,89337.00156,0
145.7822072,15.21292795,SAI,138655.4024,119652.3021,107360.102,115767.602,90897.10161,84607.90148,119447.7022,118920.302,110305.5019,101735.6017,119640.8022,136882.2024,123970.9021,114970.102,114590.302,101922.6017,79664.90138,108894.7019,124829.8022,94260.60168,87945.00151,92923.10159,88558.70157,114041.602,98980.2017,102969.2018,90006.10152,106712.5019,101435.1017,84631.6015,91405.30147,99201.30174,90047.30156,87308.80153,0
145.7841455,15.21593561,SAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145.786046,15.21859444,SAI,135271.8024,117009.602,105100.3019,111931.6019,88096.10156,80516.90141,114552.1021,113512.1019,107458.8019,99489.90169,112243.202,129547.7022,123669.2021,108825.1019,112509.6019,96151.70159,75762.70132,103136.1018,119325.2022,90601.40162,83428.30143,87833.90151,84059.50149,111821.902,92060.00158,98380.50173,87573.10148,99963.90182,98771.10167,79001.9014,87484.20141,90582.20159,84752.30148,79833.70141,0
145.7877728,15.2199946,SAI,135432.3024,117058.002,105433.1019,112038.8019,88096.10156,80686.30141,114552.1021,113630.9019,107471.7019,99489.90169,112287.202,129585.3022,123744.8021,108845.3019,112509.6019,96259.50159,75762.70132,103402.7018,119622.1022,90610.30163,83477.60143,87847.80151,84059.50149,112706.802,92086.50158,98604.30174,87672.90149,100065.8018,98975.00167,79001.9014,87512.20141,90582.20159,84752.30148,79928.60141,0
145.7890229,15.22163263,SAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145.7906784,15.22342436,SAI,128177.0023,113189.402,100690.6018,106308.4018,84753.30151,74443.7013,107991.802,106930.7018,102692.9018,96093.40163,97854.70177,114364.402,119923.7021,104568.5019,109038.4019,87827.60146,71426.90125,97954.60167,113189.802,87839.40157,79939.40137,81179.80142,76191.10134,108357.5019,81651.80141,91650.60162,82819.8014,91481.10165,95849.10162,73785.80129,81877.30131,81301.60142,72406.60125,65949.90114,0
145.7915733,15.22551063,SAI,106955.402,102149.1018,89656.90159,85602.30151,75829.30137,63567.3011,90495.90167,91861.40157,90600.20157,86922.70146,74717.00135,86729.90148,108522.7019,96977.70173,100957.8017,68820.60111,59910.60104,82859.60142,95994.00177,79113.70143,67846.50116,69559.70121,61333.70109,92060.0016,68101.00119,76092.70135,75269.20127,75767.70137,86524.00148,56860.10098,66553.00105,70776.30123,58115.001,43556.60073,0
145.7930867,15.22682961,SAI,89720.00161,92480.1016,81626.40146,68105.00122,66981.6012,50874.20089,77712.0014,75241.10127,72514.40127,80707.90134,62273.20111,65073.80114,92067.00156,89172.50159,88225.60152,51790.80084,49411.90087,68319.60118,86027.9016,69540.60126,51278.10088,58932.50104,50546.6009,76250.90135,53978.00094,62836.0011,68137.40114,63112.70115,75345.80129,43557.90075,54884.00087,60057.00105,48038.20083,28812.5005,0
145.7952832,15.22766064,SAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145.7987461,15.22848714,SAI,142218.8025,122346.8021,111222.702,120351.602,92381.50163,88864.40154,121675.6022,123792.0021,112774.102,103302.4018,124878.8022,140405.1025,127340.3022,119576.9021,115966.202,104502.8017,80752.70139,113849.4019,132820.7024,96714.30172,90317.90155,94062.70161,91460.30162,120799.4021,102484.0018,105983.5019,92123.80156,111021.602,104494.7018,87388.00156,93430.10151,104178.4018,92119.3016,90883.70159,0
145.8005073,15.23098972,SAI,141651.0025,120855.4021,110275.702,117993.702,91297.10161,86732.90151,120546.5022,122535.9021,111872.4019,102184.0017,123469.7022,139132.7024,126808.2022,118249.9021,115277.602,103601.3017,80111.00139,111915.1019,128943.0023,95503.20171,89163.70153,93545.5016,89694.10159,119831.6021,100743.7017,105368.8019,91342.80154,108801.602,103571.6018,86255.10154,92254.20149,100835.7018,90874.10158,89430.60156,0
145.8022058,15.23324131,SAI,137702.1024,118044.302,107423.3019,114205.102,88700.40157,82414.50144,115570.6021,116577.402,109217.8019,100201.5017,117044.2021,132725.9023,125713.9022,111418.002,113275.302,98785.30164,76687.20133,105955.1018,122553.2022,91290.40164,84492.20145,89514.30154,85016.20151,115652.202,93706.00161,101464.7018,88886.2015,102010.8019,100938.6017,80112.50142,88381.60143,92877.80163,85981.10149,82331.10145,0
145.8031288,15.23589721,SAI,82248.20149,85423.50147,77781.70139,62583.90112,61460.60109,44168.90078,67681.70118,65271.40107,65078.70111,74322.90123,56604.70102,56171.30099,84176.70141,84392.70151,79037.80137,45079.40074,43646.60076,60825.50106,76002.0014,60141.10109,41988.40072,53213.70095,44311.20078,69698.60124,46014.7008,56401.70098,64192.50106,53693.50099,69366.70121,36546.70065,49221.40078,53357.70093,40499.2007,24375.70044,0
145.8055533,15.23645875,SAI,94159.20171,94499.80162,84095.60152,71161.10127,68703.00124,52742.40093,80675.70147,80615.90138,76416.10133,81891.60136,67093.3012,70386.20124,96368.10163,92330.90165,91117.80157,55615.10091,51060.40089,71921.70123,88644.80164,71918.10131,55171.90094,60785.40108,52265.10093,79937.20141,57004.80099,66722.70115,69872.30118,66441.20122,78628.30134,45668.70079,58184.30092,62027.50107,50242.40087,31572.30056,0
145.8084062,15.23850983,SAI,144794.4025,123363.2021,112668.1021,122730.7021,93893.80166,90406.70156,122665.9022,126158.6021,115820.702,104497.4018,128800.9023,143196.2025,129512.9022,122255.3022,116545.002,105991.1018,81612.70141,115171.002,135827.4024,97321.80174,91853.30157,94769.30162,93112.40164,122513.4021,105005.9018,107637.2019,93810.20159,112923.802,105976.8018,88024.40157,94349.30153,106648.4019,93684.50162,92949.70163,0
145.8108093,15.24133983,SAI,145305.0025,123457.2021,112833.6021,123654.7021,93893.80166,90435.50157,122690.2022,126188.6021,116181.602,104497.4018,128836.5023,143325.6025,129756.5022,122540.0022,116545.002,106329.3018,81612.70141,115451.902,135836.3024,97332.70174,91979.70158,94956.60162,93112.40164,122723.4021,105024.5018,108017.5019,94011.50159,113007.602,106066.9018,88024.40157,94408.70153,106648.4019,93732.10162,93236.40163,0
145.8088326,15.24370094,SAI,133926.3023,117652.702,102394.3018,112202.4019,88766.80157,80818.10141,115832.5021,113993.802,107626.7019,100501.1017,114093.0021,130004.6023,117562.0021,105689.9019,112214.6019,98474.20164,77396.60134,103322.0018,115665.2021,91869.10164,84501.30145,89217.00152,85517.70151,104378.7018,94020.40161,99412.90177,88240.80149,102451.8019,98960.00166,81071.40144,88367.20143,94945.60167,86539.3015,82317.70146,0
145.8089356,15.24578503,SAI,133808.9023,116469.502,103061.4019,110649.4019,87549.80155,79220.70138,113680.2021,112304.4019,106318.1018,98864.40168,109785.302,127321.3022,122132.8021,106831.6019,112115.1019,94788.30157,75233.90131,101917.6017,116854.8021,90129.40161,82692.30141,86592.7015,82659.80147,109349.6019,90383.20156,97031.2017,86784.40147,97927.90178,98012.50165,78085.10138,86739.10139,88213.90155,83422.30145,77216.30135,0
145.8096339,15.24850819,SAI,128683.7023,113306.202,100808.2018,106884.8019,84753.30151,74472.20131,107997.002,107491.8018,102705.0018,96093.40163,98171.90177,114569.702,120161.0021,104719.9019,109120.8019,88129.20147,71426.90125,98416.20167,113618.3021,87839.40157,80118.90138,81216.50142,76232.70134,108573.4019,81776.70141,92072.60162,82957.8014,91585.50165,95958.70162,73785.80129,81890.60131,81301.60142,72418.50125,66135.90114,0
145.8112914,15.24996765,SAI,129449.1023,112776.402,101094.3018,107584.6019,84375.0015,73302.30128,106670.6019,108306.2018,104967.1018,95615.70162,98064.80178,113357.8019,121301.4021,105791.1019,108592.2019,87704.40146,70838.80124,98065.60168,112559.502,87561.40157,79428.60136,80193.6014,75029.50133,108422.9019,80681.10139,91778.90162,82496.30139,90487.50162,96253.70163,72639.20128,80824.00129,79794.80139,70304.30121,64370.2011,0
145.8122247,15.25121692,SAI,125600.3023,110436.7019,99517.90178,104572.9018,82940.30149,70923.20123,102862.4019,105433.6018,103190.8018,93897.50159,92542.7017,107395.4018,119113.902,104252.8019,107021.9018,85230.80142,68630.1012,94632.30161,108236.302,86488.00155,77690.40133,77435.80134,72313.30129,105715.3018,77719.50135,88807.90157,80567.40135,88130.80158,94761.90161,69332.90121,78471.20125,78015.50136,66712.10115,60860.70102,0
145.8117972,15.25347019,SAI,100942.3018,98417.4017,85418.00152,79352.10138,73011.40131,58908.70103,85953.60159,86103.70147,86184.20148,84661.10141,68349.70122,79295.70138,101581.0017,93376.70168,97835.50168,63274.10102,56530.70099,78568.50137,90832.00168,75976.60137,63600.70108,65761.20116,57911.80103,83518.10148,63857.20111,69702.20123,72725.40122,71959.8013,81973.10139,52745.8009,62979.10099,67966.50118,54802.30094,37683.10065,0
145.811209,15.25448294,SAI,87911.90157,92153.00159,79555.10143,66797.00119,66981.6012,49887.40087,77626.7014,73928.20126,72107.50126,80707.90134,61003.50109,64211.40111,89849.20154,86925.10154,88038.70152,50972.20082,49405.20087,66840.00115,83306.80156,69522.60126,50802.00087,58654.50104,50466.9009,70994.90125,53650.40093,61610.50107,67592.50113,62329.10114,73907.20126,43557.90075,54652.60087,60057.00105,47908.90083,28148.10049,0
145.8123828,15.25637355,SAI,68166.80125,69331.50119,65646.40115,50377.1009,53149.00095,36913.00063,51449.70089,51894.20086,53268.10089,61298.80103,45181.30082,43356.80076,68566.40113,71617.4013,63709.8011,34467.30056,32921.30058,47760.00084,65788.00121,49889.80091,31116.00053,41484.50072,32500.20057,57440.70104,34544.60061,43420.30076,54864.10091,34908.70063,56137.00096,27213.60049,37557.30059,41081.30071,28245.30048,19274.60035,0
145.8145905,15.25759065,SAI,63649.40117,58229.50098,61208.40109,46196.80083,48895.00086,33665.70057,44235.70077,46052.70079,51521.40084,55523.20093,39402.1007,39894.2007,63063.40102,66861.50123,55657.40097,30619.30051,27976.70049,44152.70078,60119.40108,43977.6008,25729.50044,34736.40061,26226.20048,53575.20097,27400.30049,39320.30069,49088.8008,28400.90052,51206.30088,22582.1004,32009.6005,33809.30058,22800.40039,18586.80033,0
145.8156918,15.25892634,SAI,35661.70066,27846.30046,38775.00069,20905.90036,30712.00054,20746.80035,22280.90038,25773.10042,25126.20036,27577.30045,20346.60039,26449.50045,36716.30056,44284.80083,30539.20053,16876.00027,14681.30025,27328.80051,47165.00082,17344.10033,12115.90021,15542.50025,12258.50022,39074.10069,10486.40018,23780.50042,24055.80039,15621.80027,23330.70039,10124.50017,14666.20023,13025.60021,9405.000163,11477.70019,0
145.8177044,15.25887865,SAI,38842.40074,31905.90052,41676.70076,24280.40043,33561.70059,22443.60038,24338.00042,28548.20046,29729.80045,31672.80052,22508.40042,27973.7005,40425.40063,47830.70088,34317.60059,18578.80031,16458.40028,29114.80055,48848.20086,20188.00038,13849.40024,17696.9003,13588.90024,41955.00076,12419.50022,25456.20043,27271.00046,16616.70029,26598.10045,11388.50019,16457.80027,14582.20024,12032.30021,13401.30023,0
145.8197035,15.25921668,SAI,26151.80048,14270.40022,27915.7005,15412.20028,17567.5003,12737.50023,12075.00021,13550.50023,13423.40018,15287.80025,13479.40027,23698.70041,25689.5004,34409.90065,16862.90029,10388.00017,6787.500104,22580.50045,41154.20071,8292.200166,5831.300101,8803.400131,5918.10011,29727.00054,5990.100099,17374.30032,12907.40021,11901.1002,12182.00022,5428.300095,7266.90011,5742.600083,2426.900044,7492.300127,0
145.8214481,15.2591912,SAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145.8245345,15.25895867,SAI,68441.30127,65090.40109,64497.60114,51404.90092,50965.7009,35340.0006,47857.80083,49896.60085,54784.10089,58839.10098,43183.80077,42715.30075,67374.5011,71476.00129,60537.30105,33959.60056,30316.40053,47587.90085,63077.30114,46537.60085,28522.10049,38330.90068,29077.70052,56781.00103,30755.50055,42745.40074,52482.80087,32142.40059,54562.00094,24853.80044,33928.60053,37218.60065,24903.80044,20062.50036,0
145.827748,15.25983653,SAI,149925.7026,130916.2023,120935.6022,137910.2023,99497.60176,100552.3017,131829.9024,135920.4023,122852.1021,111041.6019,137289.2025,156969.9028,138900.6024,132809.5023,122748.1021,114234.4019,91245.10157,126264.1022,147684.7026,102649.1018,97534.90167,102084.4017,102223.2018,128863.4022,116283.102,117943.0021,98299.20168,121048.2022,116006.902,94428.20167,102353.7017,115944.402,107423.5019,109419.8019,0
145.829421,15.26228923,SAI,153292.0027,138317.9024,124630.3023,144193.7025,105296.3019,110257.8019,137196.8025,144034.6024,127480.7022,113207.4019,144530.1026,160959.8028,144006.1025,140896.6025,127772.1022,118549.702,99556.90171,131975.2023,153208.9027,109240.9019,99607.10171,107991.3018,108047.4019,132902.0023,121108.6021,125056.0022,103188.7018,126877.3023,120793.6021,99352.90177,109329.5018,118010.8021,115007.602,115414.802,0
145.8305974,15.26534381,SAI,155648.0027,141525.0024,125727.8023,146181.7025,107496.3019,112345.9019,138337.3025,147089.4024,129417.0022,114052.602,147943.3027,162926.7029,146339.6025,143311.9025,131071.4022,120601.402,102309.3018,133522.7023,157758.9028,110953.0019,99874.80171,110694.9019,109301.2019,134378.4023,126537.1022,127379.8022,106670.4018,129068.0023,124353.9022,102169.2018,111024.3018,118964.3021,115893.302,116213.302,0
145.8311628,15.2679357,SAI,156501.9028,142403.8025,125809.2023,146783.0025,108065.4019,113319.5019,138373.6025,147715.7024,130093.7022,114226.302,148767.0027,163520.9029,147337.1025,144254.0025,131589.5022,122273.702,102825.3018,134117.2024,158248.4028,111430.602,100318.5017,110998.8019,109975.3019,136412.4024,127577.9022,127500.6022,107792.1019,129240.0023,124416.2022,103214.7018,111433.2018,119968.2021,116257.502,116578.402,0
145.831713,15.26968784,SAI,157471.4028,144048.7025,126570.7023,148193.6025,108601.7019,114002.902,138542.5025,149195.5025,132908.3023,114299.302,149232.4027,164474.5029,149447.7026,146418.8026,132380.4023,123956.6021,103983.6018,135297.6024,158913.3028,112416.502,101073.1017,111551.3019,110921.5019,137561.9024,129356.7022,127844.3023,108858.6019,129605.1023,124427.8022,105122.9019,113144.1019,121382.0021,116784.6021,116956.002,0
145.8321241,15.27141436,SAI,158943.6028,146348.8025,127966.7023,149849.8026,109204.8019,114916.602,138769.7025,150823.7025,137692.8024,115146.702,149862.6027,164586.9029,153351.4027,148607.5026,133815.1023,125963.9021,104545.3018,138389.8024,160769.6028,112416.502,102316.9018,113104.8019,111087.102,138936.0024,130394.2023,128750.2023,111479.0019,129916.0023,124522.3022,105449.1019,113792.5019,121672.8021,119656.6021,118644.0021,0
145.831535,15.27342024,SAI,157772.7028,145418.1025,127069.1023,146984.8025,109256.9019,114693.202,138769.1025,150989.9025,137077.5024,115244.902,149452.8027,163342.4029,153012.3026,146861.1026,133832.2023,125340.2021,103981.6018,136667.3024,161097.7028,112220.802,102325.2018,112818.8019,111005.402,138289.4024,130315.9023,127064.3022,111082.9019,129731.5023,124389.4022,105449.1019,113625.5019,121672.8021,119218.3021,117661.9021,0
145.8296719,15.27483139,SAI,152434.9027,144417.3025,123151.4022,142505.5024,109238.7019,113115.3019,138328.7025,146931.3024,133347.0023,115200.502,145154.3026,160497.7028,146330.7026,140922.5025,133202.1023,122766.902,103960.4018,133359.6023,155416.8027,112030.702,101323.1017,112238.0019,110681.3019,129245.2022,129618.6023,123385.5022,109625.0019,128345.8023,121401.9021,105449.1019,113014.9018,121672.8021,118904.2021,115735.202,0
145.8281163,15.27616165,SAI,151029.0027,144150.2025,121486.6022,141884.4024,108862.1019,112494.4019,138297.7025,146055.3024,132640.7023,115146.702,144823.9026,159230.8028,144569.2025,139068.4025,132602.5023,122362.702,103946.6018,132380.9023,152730.3027,112030.702,101213.2017,111504.8019,110649.3019,127145.3022,129259.7023,122817.1022,109448.8019,128005.6023,121270.8021,105376.2019,112645.6018,121672.8021,118762.3021,115426.502,0
145.8271691,15.27704668,SAI,150825.3026,144037.7025,120979.8022,141747.4024,108777.5019,112289.6019,138224.6025,145744.5024,132006.0023,115121.102,144647.2026,158859.3028,143371.6025,138032.4024,132432.7023,121905.602,103946.6018,131930.5023,152412.2027,112030.702,101176.7017,111341.5019,110626.7019,126076.1022,129085.2022,122598.3022,109396.7019,127854.2023,121184.7021,105376.2019,112594.2018,121649.0021,118653.0021,115167.702,0
145.8260965,15.2782236,SAI,150825.3026,143863.6025,120925.6022,141682.5024,108761.3019,112245.7019,138203.2025,145662.9024,131584.8023,115081.802,144608.2026,158859.3028,143095.7025,138032.4024,132409.2023,121840.002,103946.6018,131901.8023,152375.0027,112030.702,101176.7017,111310.1019,110626.7019,126070.9022,129085.2022,122552.4022,109396.7019,127828.8023,121156.1021,105376.2019,112594.2018,121649.0021,118617.2021,115085.902,0
145.8259428,15.2790053,SAI,151198.3027,144150.2025,121745.3022,141969.1024,108904.1019,112553.8019,138311.5025,146055.3024,132703.6023,115146.702,144823.9026,159429.3028,145087.8026,139145.2025,132622.6023,122376.302,103946.6018,132420.6023,153295.4027,112030.702,101241.0017,111552.6019,110649.3019,127267.6022,129304.3023,122885.3022,109448.8019,128074.5023,121270.8021,105382.7019,112684.7018,121672.8021,118762.3021,115478.402,0
145.8248466,15.28007758,SAI,151029.0027,144093.8025,121459.1022,141756.9024,108830.0019,112415.7019,138284.1025,145781.5024,132224.4023,115121.102,144774.9026,159226.4028,144286.0025,138911.2025,132568.3023,122016.002,103946.6018,132228.0023,152601.4027,112030.702,101176.7017,111440.3019,110643.0019,127077.9022,129233.2022,122704.1022,109448.8019,127969.5023,121224.0021,105376.2019,112635.6018,121649.0021,118668.0021,115325.702,0
145.8240099,15.28182196,SAI,151331.3027,144381.8025,122113.5022,142576.6024,108956.2019,112811.0019,138364.2025,146828.3024,133494.9023,115290.202,144885.7026,159571.9028,145761.7026,139558.3025,132798.9023,123187.5021,103960.4018,133024.1023,154233.4027,112030.702,101316.4018,111722.5019,110656.0019,127454.5022,129453.5023,123273.9022,109474.0019,128210.6023,121326.6021,105389.2019,112694.9018,121672.8021,118885.9021,115908.102,0
145.822959,15.28331312,SAI,151628.4027,144540.5025,122739.6022,142880.4024,109309.6019,112935.0019,138539.1025,147267.2024,134093.4023,115503.102,144958.1026,159874.9028,146139.3026,140071.4025,132853.6023,124029.2021,103960.4018,133539.9023,155200.8027,112030.702,101353.6018,112000.0019,110671.9019,128389.6022,129479.0023,123719.0022,109524.7019,128285.9023,121350.3021,105395.8019,112768.0018,121722.3021,118973.4021,116234.102,0
145.8222897,15.28443968,SAI,151711.6027,144807.3025,123647.9023,143894.4025,109853.0019,113250.1019,138696.9025,148426.7025,135639.1024,115907.502,145231.6026,159939.9028,146518.2026,140787.9025,132860.2023,125729.3021,103960.4018,134076.7023,156089.9027,112030.702,101545.7018,112082.5019,110686.0019,128545.8022,129517.5023,124820.0022,109524.7019,128374.8023,121375.6021,105395.8019,112880.7018,121854.3021,119280.3021,116531.902,0
145.8213719,15.28607133,SAI,151861.0027,144945.2025,124728.1023,144544.8025,110496.8019,114196.602,138758.2025,149782.5025,136870.7024,116340.702,147557.4027,160164.9028,147086.1026,141490.0025,132905.8023,127408.7021,103960.4018,135786.2023,157602.5028,112030.702,101814.9018,112446.6019,110714.3019,128990.8023,129676.5023,125957.8022,109560.0019,128434.5023,121538.2021,105395.8019,113044.0018,121881.3021,121806.1021,117716.6021,0
145.8207684,15.28728664,SAI,152412.5027,145020.5025,125421.5023,145003.0025,111443.802,114695.402,138833.5025,151145.5025,137132.1024,116479.502,149416.2027,160852.4028,148582.7026,142395.7025,132956.6023,127559.2021,103960.4018,137500.2024,158475.1028,112030.702,101969.2018,112803.1019,110729.1019,129270.4023,129791.0023,126538.0022,109570.0019,128539.5023,121765.8021,105409.0019,113254.4019,121881.3021,122843.8022,118551.2021,0
145.8177118,15.28647891,SAI,62670.60107,51191.60088,43917.30082,75954.40124,41313.1007,62258.70105,58401.10104,71659.40114,61011.80104,34015.90063,82398.30152,92883.00164,56687.00103,55032.40095,42739.70072,71959.90122,52921.20089,65465.00115,73715.40118,40281.60067,47251.00083,52191.40084,58719.50102,58179.90098,73351.30127,61506.00112,41084.30074,63298.60109,45631.4008,59780.40108,55526.70094,59799.80105,69191.60123,86598.50151,0
145.8156653,15.28717642,SAI,136886.5024,134848.2023,104701.3019,135336.9023,96210.60169,105227.4018,129449.9023,139337.2023,126099.5022,102715.3018,139075.4025,141314.4025,130289.7023,117535.702,120381.7021,117977.902,99912.60172,117752.502,121880.0021,106523.0019,97705.40169,105799.8018,105829.7019,111322.1019,125629.9022,113535.402,100697.0017,118976.7021,114013.902,100644.0018,107953.1018,117262.6021,117709.7021,112021.702,0
