"","SITE","OBS_YEAR","PeakDHW","PeakDate"
"485","BAK-00469",2014,4.75,"2014-06-05"
"486","BAK-00469",2015,14.7700004577637,"2015-11-27"
"487","BAK-00469",2016,13.6800003051758,"2016-01-03"
"488","BAK-00469",2017,0,"2017-01-01"
"489","BAK-00469",2018,0.150000005960464,"2018-12-08"
"490","BAK-00469",2019,7.13000011444092,"2019-08-05"
"491","BAK-00441",2013,0,"2013-01-01"
"492","BAK-00441",2014,4.55999994277954,"2014-06-05"
"493","BAK-00441",2015,14.789999961853,"2015-11-27"
"494","BAK-00441",2016,13.6800003051758,"2016-01-03"
"495","BAK-00441",2017,0,"2017-01-01"
"496","BAK-00441",2018,0.150000005960464,"2018-12-08"
"497","BAK-00441",2019,7.1399998664856,"2019-08-05"
"498","BAK-00467",2013,0,"2013-01-01"
"499","BAK-00467",2014,4.75,"2014-06-05"
"500","BAK-00467",2015,14.7700004577637,"2015-11-27"
"501","BAK-00467",2016,13.6800003051758,"2016-01-03"
"502","BAK-00467",2017,0,"2017-01-01"
"503","BAK-00467",2018,0.150000005960464,"2018-12-08"
"504","BAK-00467",2019,7.13000011444092,"2019-08-05"
"505","BAK-00445",2013,0,"2013-01-01"
"506","BAK-00445",2014,4.75,"2014-06-05"
"507","BAK-00445",2015,14.7700004577637,"2015-11-27"
"508","BAK-00445",2016,13.6800003051758,"2016-01-03"
"509","BAK-00445",2017,0,"2017-01-01"
"510","BAK-00445",2018,0.150000005960464,"2018-12-08"
"511","BAK-00445",2019,7.13000011444092,"2019-08-05"
"512","BAK-00511",2013,0,"2013-01-01"
"513","BAK-00511",2014,4.75,"2014-06-05"
"514","BAK-00511",2015,14.7700004577637,"2015-11-27"
"515","BAK-00511",2016,13.6800003051758,"2016-01-03"
"516","BAK-00511",2017,0,"2017-01-01"
"517","BAK-00511",2018,0.150000005960464,"2018-12-08"
"518","BAK-00511",2019,7.13000011444092,"2019-08-05"
"519","BAK-00509",2013,0,"2013-01-01"
"520","BAK-00509",2014,4.75,"2014-06-05"
"521","BAK-00509",2015,14.7700004577637,"2015-11-27"
"522","BAK-00509",2016,13.6800003051758,"2016-01-03"
"523","BAK-00509",2017,0,"2017-01-01"
"524","BAK-00509",2018,0.150000005960464,"2018-12-08"
"525","BAK-00509",2019,7.13000011444092,"2019-08-05"
"526","BAK-00581",2013,0,"2013-01-01"
"527","BAK-00581",2014,4.75,"2014-06-05"
"528","BAK-00581",2015,14.7700004577637,"2015-11-27"
"529","BAK-00581",2016,13.6800003051758,"2016-01-03"
"530","BAK-00581",2017,0,"2017-01-01"
"531","BAK-00581",2018,0.150000005960464,"2018-12-08"
"532","BAK-00581",2019,7.13000011444092,"2019-08-05"
"533","BAK-00644",2013,0,"2013-01-01"
"534","BAK-00644",2014,4.75,"2014-06-05"
"535","BAK-00644",2015,14.7700004577637,"2015-11-27"
"536","BAK-00644",2016,13.6800003051758,"2016-01-03"
"537","BAK-00644",2017,0,"2017-01-01"
"538","BAK-00644",2018,0.150000005960464,"2018-12-08"
"539","BAK-00644",2019,7.13000011444092,"2019-08-05"
"540","BAK-00678",2013,0,"2013-01-01"
"541","BAK-00678",2014,4.75,"2014-06-05"
"542","BAK-00678",2015,14.7700004577637,"2015-11-27"
"543","BAK-00678",2016,13.6800003051758,"2016-01-03"
"544","BAK-00678",2017,0,"2017-01-01"
"545","BAK-00678",2018,0.150000005960464,"2018-12-08"
"546","BAK-00678",2019,7.13000011444092,"2019-08-05"
"547","BAK-00649",2013,0,"2013-01-01"
"548","BAK-00649",2014,4.55999994277954,"2014-06-05"
"549","BAK-00649",2015,14.789999961853,"2015-11-27"
"550","BAK-00649",2016,13.6800003051758,"2016-01-03"
"551","BAK-00649",2017,0,"2017-01-01"
"552","BAK-00649",2018,0.150000005960464,"2018-12-08"
"553","BAK-00649",2019,7.1399998664856,"2019-08-05"
"554","BAK-00573",2013,0,"2013-01-01"
"555","BAK-00573",2014,4.75,"2014-06-05"
"556","BAK-00573",2015,14.7700004577637,"2015-11-27"
"557","BAK-00573",2016,13.6800003051758,"2016-01-03"
"558","BAK-00573",2017,0,"2017-01-01"
"559","BAK-00573",2018,0.150000005960464,"2018-12-08"
"560","BAK-00573",2019,7.13000011444092,"2019-08-05"
"561","BAK-00761",2013,0,"2013-01-01"
"562","BAK-00761",2014,4.75,"2014-06-05"
"563","BAK-00761",2015,14.7700004577637,"2015-11-27"
"564","BAK-00761",2016,13.6800003051758,"2016-01-03"
"565","BAK-00761",2017,0,"2017-01-01"
"566","BAK-00761",2018,0.150000005960464,"2018-12-08"
"567","BAK-00761",2019,7.13000011444092,"2019-08-05"
"568","BAK-00776",2013,0,"2013-01-01"
"569","BAK-00776",2014,4.75,"2014-06-05"
"570","BAK-00776",2015,14.7700004577637,"2015-11-27"
"571","BAK-00776",2016,13.6800003051758,"2016-01-03"
"572","BAK-00776",2017,0,"2017-01-01"
"573","BAK-00776",2018,0.150000005960464,"2018-12-08"
"574","BAK-00776",2019,7.13000011444092,"2019-08-05"
"575","BAK-00761",2013,0,"2013-01-01"
"576","BAK-00761",2014,4.75,"2014-06-05"
"577","BAK-00761",2015,14.7700004577637,"2015-11-27"
"578","BAK-00761",2016,13.6800003051758,"2016-01-03"
"579","BAK-00761",2017,0,"2017-01-01"
"580","BAK-00761",2018,0.150000005960464,"2018-12-08"
"581","BAK-00761",2019,7.13000011444092,"2019-08-05"
"582","BAK-00776",2013,0,"2013-01-01"
"583","BAK-00776",2014,4.75,"2014-06-05"
"584","BAK-00776",2015,14.7700004577637,"2015-11-27"
"585","BAK-00776",2016,13.6800003051758,"2016-01-03"
"586","BAK-00776",2017,0,"2017-01-01"
"587","BAK-00776",2018,0.150000005960464,"2018-12-08"
"588","BAK-00776",2019,7.13000011444092,"2019-08-05"
"589","BAK-00725",2013,0,"2013-01-01"
"590","BAK-00725",2014,4.55999994277954,"2014-06-05"
"591","BAK-00725",2015,14.789999961853,"2015-11-27"
"592","BAK-00725",2016,13.6800003051758,"2016-01-03"
"593","BAK-00725",2017,0,"2017-01-01"
"594","BAK-00725",2018,0.150000005960464,"2018-12-08"
"595","BAK-00725",2019,7.1399998664856,"2019-08-05"
"596","BAK-00745",2013,0,"2013-01-01"
"597","BAK-00745",2014,4.55999994277954,"2014-06-05"
"598","BAK-00745",2015,14.789999961853,"2015-11-27"
"599","BAK-00745",2016,13.6800003051758,"2016-01-03"
"600","BAK-00745",2017,0,"2017-01-01"
"601","BAK-00745",2018,0.150000005960464,"2018-12-08"
"602","BAK-00745",2019,7.1399998664856,"2019-08-05"
"603","BAK-00813",2013,0,"2013-01-01"
"604","BAK-00813",2014,4.55999994277954,"2014-06-05"
"605","BAK-00813",2015,14.789999961853,"2015-11-27"
"606","BAK-00813",2016,13.6800003051758,"2016-01-03"
"607","BAK-00813",2017,0,"2017-01-01"
"608","BAK-00813",2018,0.150000005960464,"2018-12-08"
"609","BAK-00813",2019,7.1399998664856,"2019-08-05"
"610","BAK-00725",2013,0,"2013-01-01"
"611","BAK-00725",2014,4.55999994277954,"2014-06-05"
"612","BAK-00725",2015,14.789999961853,"2015-11-27"
"613","BAK-00725",2016,13.6800003051758,"2016-01-03"
"614","BAK-00725",2017,0,"2017-01-01"
"615","BAK-00725",2018,0.150000005960464,"2018-12-08"
"616","BAK-00725",2019,7.1399998664856,"2019-08-05"
"617","BAK-00745",2013,0,"2013-01-01"
"618","BAK-00745",2014,4.55999994277954,"2014-06-05"
"619","BAK-00745",2015,14.789999961853,"2015-11-27"
"620","BAK-00745",2016,13.6800003051758,"2016-01-03"
"621","BAK-00745",2017,0,"2017-01-01"
"622","BAK-00745",2018,0.150000005960464,"2018-12-08"
"623","BAK-00745",2019,7.1399998664856,"2019-08-05"
"624","BAK-00813",2013,0,"2013-01-01"
"625","BAK-00813",2014,4.55999994277954,"2014-06-05"
"626","BAK-00813",2015,14.789999961853,"2015-11-27"
"627","BAK-00813",2016,13.6800003051758,"2016-01-03"
"628","BAK-00813",2017,0,"2017-01-01"
"629","BAK-00813",2018,0.150000005960464,"2018-12-08"
"630","BAK-00813",2019,7.1399998664856,"2019-08-05"
"631","BAK-00724",2013,0,"2013-01-01"
"632","BAK-00724",2014,4.75,"2014-06-05"
"633","BAK-00724",2015,14.7700004577637,"2015-11-27"
"634","BAK-00724",2016,13.6800003051758,"2016-01-03"
"635","BAK-00724",2017,0,"2017-01-01"
"636","BAK-00724",2018,0.150000005960464,"2018-12-08"
"637","BAK-00724",2019,7.13000011444092,"2019-08-05"
"638","BAK-00752",2013,0,"2013-01-01"
"639","BAK-00752",2014,4.55999994277954,"2014-06-05"
"640","BAK-00752",2015,14.789999961853,"2015-11-27"
"641","BAK-00752",2016,13.6800003051758,"2016-01-03"
"642","BAK-00752",2017,0,"2017-01-01"
"643","BAK-00752",2018,0.150000005960464,"2018-12-08"
"644","BAK-00752",2019,7.1399998664856,"2019-08-05"
"645","BAK-00804",2013,0,"2013-01-01"
"646","BAK-00804",2014,4.55999994277954,"2014-06-05"
"647","BAK-00804",2015,14.789999961853,"2015-11-27"
"648","BAK-00804",2016,13.6800003051758,"2016-01-03"
"649","BAK-00804",2017,0,"2017-01-01"
"650","BAK-00804",2018,0.150000005960464,"2018-12-08"
"651","BAK-00804",2019,7.1399998664856,"2019-08-05"
"652","BAK-00724",2013,0,"2013-01-01"
"653","BAK-00724",2014,4.75,"2014-06-05"
"654","BAK-00724",2015,14.7700004577637,"2015-11-27"
"655","BAK-00724",2016,13.6800003051758,"2016-01-03"
"656","BAK-00724",2017,0,"2017-01-01"
"657","BAK-00724",2018,0.150000005960464,"2018-12-08"
"658","BAK-00724",2019,7.13000011444092,"2019-08-05"
"659","BAK-00752",2013,0,"2013-01-01"
"660","BAK-00752",2014,4.55999994277954,"2014-06-05"
"661","BAK-00752",2015,14.789999961853,"2015-11-27"
"662","BAK-00752",2016,13.6800003051758,"2016-01-03"
"663","BAK-00752",2017,0,"2017-01-01"
"664","BAK-00752",2018,0.150000005960464,"2018-12-08"
"665","BAK-00752",2019,7.1399998664856,"2019-08-05"
"666","BAK-00804",2013,0,"2013-01-01"
"667","BAK-00804",2014,4.55999994277954,"2014-06-05"
"668","BAK-00804",2015,14.789999961853,"2015-11-27"
"669","BAK-00804",2016,13.6800003051758,"2016-01-03"
"670","BAK-00804",2017,0,"2017-01-01"
"671","BAK-00804",2018,0.150000005960464,"2018-12-08"
"672","BAK-00804",2019,7.1399998664856,"2019-08-05"
"673","BAK-00763",2013,0,"2013-01-01"
"674","BAK-00763",2014,4.75,"2014-06-05"
"675","BAK-00763",2015,14.7700004577637,"2015-11-27"
"676","BAK-00763",2016,13.6800003051758,"2016-01-03"
"677","BAK-00763",2017,0,"2017-01-01"
"678","BAK-00763",2018,0.150000005960464,"2018-12-08"
"679","BAK-00763",2019,7.13000011444092,"2019-08-05"
"680","BAK-00770",2013,0,"2013-01-01"
"681","BAK-00770",2014,4.75,"2014-06-05"
"682","BAK-00770",2015,14.7700004577637,"2015-11-27"
"683","BAK-00770",2016,13.6800003051758,"2016-01-03"
"684","BAK-00770",2017,0,"2017-01-01"
"685","BAK-00770",2018,0.150000005960464,"2018-12-08"
"686","BAK-00770",2019,7.13000011444092,"2019-08-05"
"687","BAK-00763",2013,0,"2013-01-01"
"688","BAK-00763",2014,4.75,"2014-06-05"
"689","BAK-00763",2015,14.7700004577637,"2015-11-27"
"690","BAK-00763",2016,13.6800003051758,"2016-01-03"
"691","BAK-00763",2017,0,"2017-01-01"
"692","BAK-00763",2018,0.150000005960464,"2018-12-08"
"693","BAK-00763",2019,7.13000011444092,"2019-08-05"
"694","BAK-00770",2013,0,"2013-01-01"
"695","BAK-00770",2014,4.75,"2014-06-05"
"696","BAK-00770",2015,14.7700004577637,"2015-11-27"
"697","BAK-00770",2016,13.6800003051758,"2016-01-03"
"698","BAK-00770",2017,0,"2017-01-01"
"699","BAK-00770",2018,0.150000005960464,"2018-12-08"
"700","BAK-00770",2019,7.13000011444092,"2019-08-05"
"701","FDP-00239",2013,5.21999979019165,"2013-09-10"
"702","FDP-00239",2014,11.3000001907349,"2014-09-04"
"703","FDP-00239",2015,0,"2015-01-01"
"704","FDP-00239",2016,6.25,"2016-08-12"
"705","FDP-00239",2017,8.73999977111816,"2017-08-24"
"706","FDP-00239",2018,0,"2018-01-01"
"707","FDP-00239",2019,2.6800000667572,"2019-08-03"
"708","FDP-00221",2013,5.21999979019165,"2013-09-10"
"709","FDP-00221",2014,11.3000001907349,"2014-09-04"
"710","FDP-00221",2015,0,"2015-01-01"
"711","FDP-00221",2016,6.25,"2016-08-12"
"712","FDP-00221",2017,8.73999977111816,"2017-08-24"
"713","FDP-00221",2018,0,"2018-01-01"
"714","FDP-00221",2019,2.6800000667572,"2019-08-03"
"715","FDP-00230",2013,5.78000020980835,"2013-09-10"
"716","FDP-00230",2014,11.7700004577637,"2014-08-29"
"717","FDP-00230",2015,0,"2015-01-01"
"718","FDP-00230",2016,6.71999979019165,"2016-08-23"
"719","FDP-00230",2017,8.84000015258789,"2017-08-25"
"720","FDP-00230",2018,0,"2018-01-01"
"721","FDP-00230",2019,2.88000011444092,"2019-08-03"
"722","FDP-00212",2013,5.21999979019165,"2013-09-10"
"723","FDP-00212",2014,11.3000001907349,"2014-09-04"
"724","FDP-00212",2015,0,"2015-01-01"
"725","FDP-00212",2016,6.25,"2016-08-12"
"726","FDP-00212",2017,8.73999977111816,"2017-08-24"
"727","FDP-00212",2018,0,"2018-01-01"
"728","FDP-00212",2019,2.6800000667572,"2019-08-03"
"729","FDP-00227",2013,5.42000007629395,"2013-09-10"
"730","FDP-00227",2014,11.6199998855591,"2014-08-31"
"731","FDP-00227",2015,0,"2015-01-01"
"732","FDP-00227",2016,6.71999979019165,"2016-08-23"
"733","FDP-00227",2017,9.40999984741211,"2017-08-25"
"734","FDP-00227",2018,0,"2018-01-01"
"735","FDP-00227",2019,2.69000005722046,"2019-08-03"
"736","FDP-00247",2013,5.78000020980835,"2013-09-10"
"737","FDP-00247",2014,11.7700004577637,"2014-08-29"
"738","FDP-00247",2015,0,"2015-01-01"
"739","FDP-00247",2016,6.71999979019165,"2016-08-23"
"740","FDP-00247",2017,8.84000015258789,"2017-08-25"
"741","FDP-00247",2018,0,"2018-01-01"
"742","FDP-00247",2019,2.88000011444092,"2019-08-03"
"743","FDP-00208",2013,5.21999979019165,"2013-09-10"
"744","FDP-00208",2014,11.3000001907349,"2014-09-04"
"745","FDP-00208",2015,0,"2015-01-01"
"746","FDP-00208",2016,6.25,"2016-08-12"
"747","FDP-00208",2017,8.73999977111816,"2017-08-24"
"748","FDP-00208",2018,0,"2018-01-01"
"749","FDP-00208",2019,2.6800000667572,"2019-08-03"
"750","FDP-00283",2013,5.21999979019165,"2013-09-10"
"751","FDP-00283",2014,11.3000001907349,"2014-09-04"
"752","FDP-00283",2015,0,"2015-01-01"
"753","FDP-00283",2016,6.25,"2016-08-12"
"754","FDP-00283",2017,8.73999977111816,"2017-08-24"
"755","FDP-00283",2018,0,"2018-01-01"
"756","FDP-00283",2019,2.6800000667572,"2019-08-03"
"757","FDP-00289",2013,5.78000020980835,"2013-09-10"
"758","FDP-00289",2014,11.7700004577637,"2014-08-29"
"759","FDP-00289",2015,0,"2015-01-01"
"760","FDP-00289",2016,6.71999979019165,"2016-08-23"
"761","FDP-00289",2017,8.84000015258789,"2017-08-25"
"762","FDP-00289",2018,0,"2018-01-01"
"763","FDP-00289",2019,2.88000011444092,"2019-08-03"
"764","FDP-00361",2013,5.78000020980835,"2013-09-10"
"765","FDP-00361",2014,11.7700004577637,"2014-08-29"
"766","FDP-00361",2015,0,"2015-01-01"
"767","FDP-00361",2016,6.71999979019165,"2016-08-23"
"768","FDP-00361",2017,8.84000015258789,"2017-08-25"
"769","FDP-00361",2018,0,"2018-01-01"
"770","FDP-00361",2019,2.88000011444092,"2019-08-03"
"771","FDP-00327",2013,5.42000007629395,"2013-09-10"
"772","FDP-00327",2014,11.6199998855591,"2014-08-31"
"773","FDP-00327",2015,0,"2015-01-01"
"774","FDP-00327",2016,6.71999979019165,"2016-08-23"
"775","FDP-00327",2017,9.40999984741211,"2017-08-25"
"776","FDP-00327",2018,0,"2018-01-01"
"777","FDP-00327",2019,2.69000005722046,"2019-08-03"
"778","FDP-00308",2013,5.78000020980835,"2013-09-10"
"779","FDP-00308",2014,11.7700004577637,"2014-08-29"
"780","FDP-00308",2015,0,"2015-01-01"
"781","FDP-00308",2016,6.71999979019165,"2016-08-23"
"782","FDP-00308",2017,8.84000015258789,"2017-08-25"
"783","FDP-00308",2018,0,"2018-01-01"
"784","FDP-00308",2019,2.88000011444092,"2019-08-03"
"785","FDP-00321",2013,5.78000020980835,"2013-09-10"
"786","FDP-00321",2014,11.7700004577637,"2014-08-29"
"787","FDP-00321",2015,0,"2015-01-01"
"788","FDP-00321",2016,6.71999979019165,"2016-08-23"
"789","FDP-00321",2017,8.84000015258789,"2017-08-25"
"790","FDP-00321",2018,0,"2018-01-01"
"791","FDP-00321",2019,2.88000011444092,"2019-08-03"
"792","FDP-00353",2013,5.78000020980835,"2013-09-10"
"793","FDP-00353",2014,11.7700004577637,"2014-08-29"
"794","FDP-00353",2015,0,"2015-01-01"
"795","FDP-00353",2016,6.71999979019165,"2016-08-23"
"796","FDP-00353",2017,8.84000015258789,"2017-08-25"
"797","FDP-00353",2018,0,"2018-01-01"
"798","FDP-00353",2019,2.88000011444092,"2019-08-03"
"799","FDP-00372",2013,5.21999979019165,"2013-09-10"
"800","FDP-00372",2014,11.3000001907349,"2014-09-04"
"801","FDP-00372",2015,0,"2015-01-01"
"802","FDP-00372",2016,6.25,"2016-08-12"
"803","FDP-00372",2017,8.73999977111816,"2017-08-24"
"804","FDP-00372",2018,0,"2018-01-01"
"805","FDP-00372",2019,2.6800000667572,"2019-08-03"
"806","FDP-00302",2013,5.21999979019165,"2013-09-10"
"807","FDP-00302",2014,11.3000001907349,"2014-09-04"
"808","FDP-00302",2015,0,"2015-01-01"
"809","FDP-00302",2016,6.25,"2016-08-12"
"810","FDP-00302",2017,8.73999977111816,"2017-08-24"
"811","FDP-00302",2018,0,"2018-01-01"
"812","FDP-00302",2019,2.6800000667572,"2019-08-03"
"813","FDP-00340",2013,5.21999979019165,"2013-09-10"
"814","FDP-00340",2014,11.3000001907349,"2014-09-04"
"815","FDP-00340",2015,0,"2015-01-01"
"816","FDP-00340",2016,6.25,"2016-08-12"
"817","FDP-00340",2017,8.73999977111816,"2017-08-24"
"818","FDP-00340",2018,0,"2018-01-01"
"819","FDP-00340",2019,2.6800000667572,"2019-08-03"
"820","FDP-00314",2013,5.42000007629395,"2013-09-10"
"821","FDP-00314",2014,11.6199998855591,"2014-08-31"
"822","FDP-00314",2015,0,"2015-01-01"
"823","FDP-00314",2016,6.71999979019165,"2016-08-23"
"824","FDP-00314",2017,9.40999984741211,"2017-08-25"
"825","FDP-00314",2018,0,"2018-01-01"
"826","FDP-00314",2019,2.69000005722046,"2019-08-03"
"827","FDP-00309",2013,5.21999979019165,"2013-09-10"
"828","FDP-00309",2014,11.3000001907349,"2014-09-04"
"829","FDP-00309",2015,0,"2015-01-01"
"830","FDP-00309",2016,6.25,"2016-08-12"
"831","FDP-00309",2017,8.73999977111816,"2017-08-24"
"832","FDP-00309",2018,0,"2018-01-01"
"833","FDP-00309",2019,2.6800000667572,"2019-08-03"
"834","FFS-04062",2013,0,"2013-01-01"
"835","FFS-04062",2014,7.80000019073486,"2014-10-18"
"836","FFS-04062",2015,4.15999984741211,"2015-09-15"
"837","FFS-04062",2016,1.49000000953674,"2016-10-09"
"838","FFS-04062",2017,5.55999994277954,"2017-10-06"
"839","FFS-04062",2018,0,"2018-01-02"
"840","FFS-04062",2019,11.3599996566772,"2019-09-28"
"841","FFS-04043",2013,0.300000011920929,"2013-09-08"
"842","FFS-04043",2014,7.92999982833862,"2014-10-18"
"843","FFS-04043",2015,4.40000009536743,"2015-09-15"
"844","FFS-04043",2016,1.08000004291534,"2016-10-10"
"845","FFS-04043",2017,5.34000015258789,"2017-10-06"
"846","FFS-04043",2018,0,"2018-01-02"
"847","FFS-04043",2019,11.9700002670288,"2019-09-28"
"848","FFS-04079",2013,0.300000011920929,"2013-09-12"
"849","FFS-04079",2014,8.13000011444092,"2014-10-18"
"850","FFS-04079",2015,4.76999998092651,"2015-09-16"
"851","FFS-04079",2016,1.08000004291534,"2016-10-10"
"852","FFS-04079",2017,5.40999984741211,"2017-10-06"
"853","FFS-04079",2018,0,"2018-01-02"
"854","FFS-04079",2019,12.539999961853,"2019-09-29"
"855","FFS-04062",2013,0,"2013-01-01"
"856","FFS-04062",2014,7.80000019073486,"2014-10-18"
"857","FFS-04062",2015,4.15999984741211,"2015-09-15"
"858","FFS-04062",2016,1.49000000953674,"2016-10-09"
"859","FFS-04062",2017,5.55999994277954,"2017-10-06"
"860","FFS-04062",2018,0,"2018-01-02"
"861","FFS-04062",2019,11.3599996566772,"2019-09-28"
"862","FFS-04043",2013,0.300000011920929,"2013-09-08"
"863","FFS-04043",2014,7.92999982833862,"2014-10-18"
"864","FFS-04043",2015,4.40000009536743,"2015-09-15"
"865","FFS-04043",2016,1.08000004291534,"2016-10-10"
"866","FFS-04043",2017,5.34000015258789,"2017-10-06"
"867","FFS-04043",2018,0,"2018-01-02"
"868","FFS-04043",2019,11.9700002670288,"2019-09-28"
"869","FFS-04079",2013,0.300000011920929,"2013-09-12"
"870","FFS-04079",2014,8.13000011444092,"2014-10-18"
"871","FFS-04079",2015,4.76999998092651,"2015-09-16"
"872","FFS-04079",2016,1.08000004291534,"2016-10-10"
"873","FFS-04079",2017,5.40999984741211,"2017-10-06"
"874","FFS-04079",2018,0,"2018-01-02"
"875","FFS-04079",2019,12.539999961853,"2019-09-29"
"876","FFS-04067",2013,0,"2013-01-01"
"877","FFS-04067",2014,7.73000001907349,"2014-10-18"
"878","FFS-04067",2015,4.15000009536743,"2015-09-15"
"879","FFS-04067",2016,2.13000011444092,"2016-10-09"
"880","FFS-04067",2017,5.86999988555908,"2017-10-06"
"881","FFS-04067",2018,0,"2018-01-02"
"882","FFS-04067",2019,11.3800001144409,"2019-09-28"
"883","FFS-04018",2013,0,"2013-01-01"
"884","FFS-04018",2014,7.73000001907349,"2014-10-18"
"885","FFS-04018",2015,4.15000009536743,"2015-09-15"
"886","FFS-04018",2016,2.13000011444092,"2016-10-09"
"887","FFS-04018",2017,5.86999988555908,"2017-10-06"
"888","FFS-04018",2018,0,"2018-01-02"
"889","FFS-04018",2019,11.3800001144409,"2019-09-28"
"890","FFS-04064",2013,0,"2013-01-01"
"891","FFS-04064",2014,7.6100001335144,"2014-10-18"
"892","FFS-04064",2015,4.09999990463257,"2015-09-15"
"893","FFS-04064",2016,1.80999994277954,"2016-09-28"
"894","FFS-04064",2017,5.3899998664856,"2017-10-06"
"895","FFS-04064",2018,0,"2018-01-02"
"896","FFS-04064",2019,10.7299995422363,"2019-09-28"
"897","FFS-04067",2013,0,"2013-01-01"
"898","FFS-04067",2014,7.73000001907349,"2014-10-18"
"899","FFS-04067",2015,4.15000009536743,"2015-09-15"
"900","FFS-04067",2016,2.13000011444092,"2016-10-09"
"901","FFS-04067",2017,5.86999988555908,"2017-10-06"
"902","FFS-04067",2018,0,"2018-01-02"
"903","FFS-04067",2019,11.3800001144409,"2019-09-28"
"904","FFS-04018",2013,0,"2013-01-01"
"905","FFS-04018",2014,7.73000001907349,"2014-10-18"
"906","FFS-04018",2015,4.15000009536743,"2015-09-15"
"907","FFS-04018",2016,2.13000011444092,"2016-10-09"
"908","FFS-04018",2017,5.86999988555908,"2017-10-06"
"909","FFS-04018",2018,0,"2018-01-02"
"910","FFS-04018",2019,11.3800001144409,"2019-09-28"
"911","FFS-04064",2013,0,"2013-01-01"
"912","FFS-04064",2014,7.6100001335144,"2014-10-18"
"913","FFS-04064",2015,4.09999990463257,"2015-09-15"
"914","FFS-04064",2016,1.80999994277954,"2016-09-28"
"915","FFS-04064",2017,5.3899998664856,"2017-10-06"
"916","FFS-04064",2018,0,"2018-01-02"
"917","FFS-04064",2019,10.7299995422363,"2019-09-28"
"918","FFS-04042",2013,0.150000005960464,"2013-09-08"
"919","FFS-04042",2014,7.8899998664856,"2014-10-18"
"920","FFS-04042",2015,4.36999988555908,"2015-09-15"
"921","FFS-04042",2016,1.36000001430511,"2016-10-10"
"922","FFS-04042",2017,5.28999996185303,"2017-10-06"
"923","FFS-04042",2018,0,"2018-01-02"
"924","FFS-04042",2019,11.8800001144409,"2019-09-28"
"925","FFS-04030",2013,0,"2013-01-01"
"926","FFS-04030",2014,7.80000019073486,"2014-10-18"
